order_id,user_id,event_date,order_sum,commission,delivery_fee
O55553_0_7005,55553,2025-01-13,10372.0,1136.0,0.0
O55558_0_3499,55558,2025-01-02,8970.0,989.0,0.0
O55559_0_8252,55559,2025-01-05,13313.0,1232.0,0.0
O55565_0_2691,55565,2025-02-22,8922.0,1005.0,0.0
O55569_0_5820,55569,2025-02-17,9335.0,1303.0,0.0
O55576_0_8202,55576,2025-02-04,10129.0,932.0,0.0
,55578,2025-01-20,15300.0,1504.0,0.0
O55579_0_3937,55579,2025-01-17,8878.0,780.0,1490.0
O55585_0_7693,55585,2025-02-04,11582.0,1031.0,1490.0
O55587_0_1637,55587,2025-01-30,11029.0,1304.0,0.0
O55591_0_4892,55591,2025-02-13,9893.0,801.0,0.0
O55593_0_7419,55593,2025-02-15,8336.0,930.0,0.0
O55595_0_9707,55595,2025-01-14,10816.0,874.0,0.0
O55598_0_7676,55598,2025-01-14,7293.0,521.0,990.0
O55599_0_4667,55599,2025-02-03,9289.0,869.0,0.0
O55601_0_9989,55601,2025-01-28,14579.0,1574.0,0.0
O55602_0_6544,55602,2025-02-02,11494.0,749.0,0.0
O55606_0_9844,55606,2025-01-01,10511.0,1199.0,0.0
O55606_1_2869,55606,2025-01-08,12787.0,1342.0,0.0
O55607_0_6460,55607,2025-01-01,10616.0,1323.0,0.0
O55610_0_6313,55610,2025-01-05,12006.0,1770.0,0.0
O55610_1_9238,55610,2025-01-09,9213.0,940.0,0.0
O55612_0_7140,55612,2025-01-18,10407.0,947.0,0.0
O55613_0_9137,55613,2025-02-19,10143.0,1126.0,0.0
O55615_0_7771,55615,2025-01-07,10413.0,1382.0,0.0
O55616_0_7187,55616,2025-02-14,8538.0,858.0,0.0
O55620_0_7431,55620,2025-02-17,8657.0,1007.0,0.0
O55624_0_2704,55624,2025-02-26,10462.0,1234.0,0.0
O55627_0_4917,55627,2025-01-04,9228.0,1175.0,0.0
O55628_0_9613,55628,2025-01-05,8759.0,1032.0,0.0
O55629_0_1836,55629,2025-02-06,10925.0,1024.0,0.0
O55632_0_4249,55632,2025-02-15,9970.0,1307.0,0.0
O55634_0_4623,55634,2025-02-11,11392.0,667.0,0.0
O55635_0_2466,55635,2025-01-26,11417.0,1200.0,0.0
O55639_0_1453,55639,2025-02-28,7634.0,644.0,0.0
O55642_0_1808,55642,2025-02-06,10197.0,943.0,0.0
O55643_0_2136,55643,2025-01-12,11029.0,1144.0,0.0
O55645_0_2517,55645,2025-01-18,10127.0,1002.0,0.0
O55645_1_3188,55645,2025-01-25,9608.0,1215.0,0.0
O55648_0_4778,55648,2025-02-28,11476.0,1421.0,0.0
O55651_0_9054,55651,2025-02-26,8894.0,395.0,0.0
O55653_0_2693,55653,2025-01-28,8551.0,824.0,0.0
O55656_0_9651,55656,2025-02-07,9608.0,948.0,0.0
O55659_0_9452,55659,2025-01-02,9549.0,838.0,0.0
O55660_0_5530,55660,2025-02-13,7550.0,804.0,0.0
O55660_1_2567,55660,2025-02-16,10711.0,1147.0,0.0
,55662,2025-01-15,,,
O55662_1_6016,55662,2025-01-21,10991.0,1423.0,0.0
O55663_0_8333,55663,2025-01-03,9581.0,1168.0,0.0
O55664_0_9207,55664,2025-02-18,6920.0,715.0,990.0
O55665_0_3003,55665,2025-02-02,11461.0,1346.0,0.0
O55665_1_3509,55665,2025-02-04,8110.0,993.0,0.0
O55668_0_4750,55668,2025-02-25,10588.0,994.0,0.0
O55674_0_6850,55674,2025-02-16,12211.0,1312.0,0.0
O55674_1_3399,55674,2025-02-23,11967.0,1311.0,990.0
O55675_0_7699,55675,2025-01-06,7401.0,802.0,0.0
O55680_0_8322,55680,2025-01-07,11761.0,1360.0,0.0
O55684_0_1675,55684,2025-02-08,7785.0,835.0,990.0
O55690_0_9341,55690,2025-01-18,12006.0,928.0,0.0
O55691_0_7766,55691,2025-02-19,10494.0,1126.0,0.0
O55691_1_3935,55691,2025-02-20,12634.0,1243.0,0.0
O55692_0_7258,55692,2025-01-24,7765.0,758.0,0.0
O55693_0_7136,55693,2025-01-25,9396.0,1013.0,0.0
O55694_0_9545,55694,2025-01-14,13014.0,1419.0,0.0
,55694,2025-01-17,9768.0,785.0,0.0
O55696_0_5875,55696,2025-01-06,8932.0,773.0,990.0
O55698_0_5007,55698,2025-01-02,11292.0,852.0,990.0
O55701_0_3354,55701,2025-01-30,11913.0,1129.0,0.0
O55702_0_9814,55702,2025-01-07,10481.0,900.0,0.0
,55703,2025-01-07,13548.0,1147.0,0.0
O55703_1_3776,55703,2025-01-12,10396.0,1238.0,0.0
O55705_0_2342,55705,2025-02-28,9555.0,1426.0,0.0
O55707_0_6612,55707,2025-02-14,7972.0,1028.0,0.0
O55709_0_3834,55709,2025-01-04,8222.0,491.0,0.0
O55714_0_5390,55714,2025-02-10,10898.0,1424.0,0.0
O55715_0_9505,55715,2025-01-06,9602.0,1009.0,0.0
O55718_0_3393,55718,2025-02-16,7960.0,983.0,0.0
O55721_0_5932,55721,2025-02-14,8939.0,1240.0,0.0
O55725_0_6241,55725,2025-01-06,11628.0,1298.0,0.0
O55729_0_9117,55729,2025-02-05,6736.0,775.0,0.0
O55732_0_7559,55732,2025-01-12,10705.0,1010.0,0.0
O55734_0_1103,55734,2025-02-26,11574.0,1428.0,0.0
O55745_0_1097,55745,2025-02-11,6984.0,649.0,0.0
O55747_0_1007,55747,2025-01-21,10004.0,1244.0,0.0
O55750_0_1420,55750,2025-02-03,11050.0,996.0,0.0
O55752_0_9977,55752,2025-01-26,7867.0,774.0,0.0
O55758_0_6105,55758,2025-01-22,8983.0,589.0,0.0
O55764_0_3030,55764,2025-02-16,12569.0,1145.0,0.0
O55769_0_4365,55769,2025-02-23,7390.0,824.0,0.0
O55769_1_5063,55769,2025-02-24,7021.0,821.0,0.0
O55775_0_2172,55775,2025-02-23,6187.0,585.0,0.0
O55775_1_4713,55775,2025-02-28,6975.0,511.0,1490.0
O55776_0_1890,55776,2025-02-06,11364.0,1371.0,0.0
O55778_0_5635,55778,2025-01-17,7306.0,916.0,0.0
O55785_0_6261,55785,2025-01-08,12553.0,1240.0,0.0
O55786_0_7322,55786,2025-02-15,8071.0,609.0,0.0
O55790_0_7125,55790,2025-01-30,10961.0,967.0,0.0
O55791_0_4296,55791,2025-01-03,8609.0,570.0,0.0
O55794_0_9965,55794,2025-02-22,11024.0,1185.0,990.0
O55796_0_7373,55796,2025-02-10,8860.0,706.0,0.0
O55797_0_2618,55797,2025-01-20,10425.0,1148.0,0.0
O55802_0_6072,55802,2025-02-20,8543.0,1153.0,0.0
O55808_0_9071,55808,2025-02-22,11615.0,1119.0,0.0
O55810_0_6896,55810,2025-01-24,10116.0,1015.0,0.0
O55815_0_6228,55815,2025-02-21,10061.0,882.0,1490.0
O55816_0_9290,55816,2025-02-16,8050.0,796.0,0.0
O55820_0_2285,55820,2025-02-09,7509.0,842.0,0.0
O55821_0_5507,55821,2025-01-03,9277.0,704.0,0.0
O55826_0_4885,55826,2025-01-07,10732.0,1200.0,0.0
O55829_0_8105,55829,2025-02-13,16864.0,1519.0,0.0
O55829_1_4258,55829,2025-02-16,8915.0,1095.0,0.0
O55832_0_8918,55832,2025-01-05,12330.0,1030.0,0.0
O55838_0_7299,55838,2025-01-23,11067.0,1165.0,0.0
O55841_0_8604,55841,2025-02-08,10247.0,1327.0,0.0
O55841_1_1623,55841,2025-02-15,9787.0,1225.0,0.0
O55844_0_2774,55844,2025-02-09,12630.0,1057.0,990.0
O55848_0_6280,55848,2025-01-24,9436.0,755.0,0.0
O55850_0_3695,55850,2025-02-21,8597.0,998.0,0.0
O55852_0_5790,55852,2025-01-10,11526.0,1477.0,0.0
O55853_0_5321,55853,2025-01-05,8668.0,646.0,0.0
O55860_0_1150,55860,2025-02-24,11103.0,1203.0,0.0
O55861_0_1595,55861,2025-02-17,10524.0,855.0,0.0
O55862_0_7887,55862,2025-02-17,11523.0,1518.0,0.0
O55867_0_6640,55867,2025-02-01,9317.0,904.0,0.0
O55867_1_2589,55867,2025-02-03,10281.0,1171.0,0.0
O55869_0_9569,55869,2025-01-17,5421.0,753.0,0.0
O55871_0_5723,55871,2025-02-16,10348.0,894.0,0.0
O55875_0_4148,55875,2025-01-08,10549.0,876.0,0.0
O55879_0_4391,55879,2025-01-15,10532.0,1095.0,0.0
O55885_0_8067,55885,2025-01-10,9061.0,1208.0,0.0
O55887_0_9151,55887,2025-02-09,7448.0,901.0,0.0
O55888_0_8238,55888,2025-02-04,10802.0,733.0,0.0
O55892_0_7105,55892,2025-01-03,10319.0,668.0,0.0
O55896_0_2054,55896,2025-01-05,12630.0,1255.0,990.0
O55896_1_2079,55896,2025-01-08,8312.0,1092.0,990.0
O55900_0_4450,55900,2025-01-03,12562.0,916.0,0.0
O55903_0_4820,55903,2025-02-23,9376.0,945.0,0.0
O55905_0_1308,55905,2025-01-01,7868.0,966.0,0.0
O55909_0_6642,55909,2025-01-19,11109.0,1211.0,0.0
O55911_0_4839,55911,2025-01-16,12941.0,1218.0,0.0
O55914_0_3682,55914,2025-01-13,11839.0,1077.0,0.0
O55916_1_9077,55916,2025-01-20,12938.0,1485.0,0.0
O55918_0_5270,55918,2025-01-30,9689.0,1031.0,0.0
O55918_1_1145,55918,2025-02-02,10520.0,1030.0,0.0
O55920_0_2982,55920,2025-02-20,11816.0,1155.0,0.0
O55922_0_3438,55922,2025-02-11,10771.0,1663.0,0.0
O55924_0_9286,55924,2025-01-07,10465.0,1084.0,0.0
O55925_0_4812,55925,2025-02-17,11494.0,1207.0,0.0
O55926_0_1110,55926,2025-01-05,10758.0,819.0,0.0
O55935_0_3761,55935,2025-01-10,8637.0,716.0,0.0
O55936_0_4731,55936,2025-02-24,11090.0,1114.0,0.0
O55937_0_7928,55937,2025-01-04,9636.0,805.0,0.0
O55943_0_5095,55943,2025-01-28,11895.0,1110.0,0.0
O55943_1_3645,55943,2025-01-29,8301.0,867.0,0.0
O55944_0_7788,55944,2025-02-13,7641.0,549.0,0.0
O55944_1_4802,55944,2025-02-17,9273.0,1128.0,0.0
O55946_0_5549,55946,2025-02-17,6252.0,669.0,0.0
O55954_0_7565,55954,2025-01-30,8471.0,840.0,990.0
O55955_0_4094,55955,2025-01-14,13938.0,2094.0,0.0
O55956_0_3273,55956,2025-02-26,8809.0,919.0,990.0
O55957_0_8908,55957,2025-01-23,6276.0,669.0,0.0
O55962_0_3480,55962,2025-02-15,10746.0,865.0,0.0
O55964_0_9876,55964,2025-02-21,12005.0,941.0,0.0
O55964_1_4871,55964,2025-02-26,7660.0,540.0,0.0
O55966_0_6541,55966,2025-01-01,10941.0,1403.0,0.0
O55967_0_5428,55967,2025-02-12,10778.0,1374.0,0.0
O55972_0_1464,55972,2025-02-21,13498.0,1349.0,0.0
O55978_0_9634,55978,2025-02-12,8878.0,813.0,0.0
O55983_0_9085,55983,2025-01-30,8635.0,864.0,0.0
O55983_1_5809,55983,2025-01-31,11854.0,911.0,0.0
O55988_0_7441,55988,2025-01-31,8899.0,735.0,0.0
O55991_0_5664,55991,2025-02-28,9472.0,820.0,0.0
O55992_0_6558,55992,2025-01-05,10386.0,1016.0,0.0
O55997_0_4452,55997,2025-01-28,10240.0,1159.0,0.0
O55998_0_6989,55998,2025-02-20,12127.0,662.0,0.0
O56000_0_1045,56000,2025-01-08,9248.0,592.0,0.0
O56003_0_1546,56003,2025-01-01,11575.0,1190.0,0.0
O56004_0_1740,56004,2025-02-16,8679.0,824.0,0.0
O56005_0_6934,56005,2025-02-02,9207.0,950.0,0.0
O56006_0_5400,56006,2025-02-22,13001.0,1285.0,0.0
O56008_0_4383,56008,2025-01-22,9245.0,1197.0,0.0
,56011,2025-01-10,,,
O56013_0_1679,56013,2025-01-17,8736.0,1061.0,0.0
O56015_0_4030,56015,2025-02-08,5184.0,516.0,0.0
O56016_0_7794,56016,2025-01-06,10007.0,571.0,0.0
O56017_0_6345,56017,2025-02-02,12413.0,889.0,0.0
O56022_0_7992,56022,2025-02-20,12337.0,1475.0,0.0
O56023_0_6128,56023,2025-01-17,10011.0,937.0,0.0
,56023,2025-01-19,,,
O56027_0_4684,56027,2025-01-25,13312.0,1289.0,0.0
O56028_0_5015,56028,2025-02-04,11842.0,1160.0,0.0
O56030_0_2218,56030,2025-01-19,8981.0,1114.0,0.0
O56030_1_4752,56030,2025-01-20,12988.0,1447.0,0.0
O56034_0_7257,56034,2025-01-28,15186.0,1937.0,0.0
O56035_0_2246,56035,2025-01-19,9135.0,629.0,0.0
O56036_0_2629,56036,2025-01-16,9473.0,808.0,0.0
O56037_0_4529,56037,2025-02-07,12076.0,682.0,0.0
O56040_0_2496,56040,2025-01-04,12286.0,1263.0,0.0
O56042_0_8306,56042,2025-01-30,9466.0,895.0,0.0
O56044_0_7743,56044,2025-02-01,7244.0,717.0,0.0
O56048_0_3145,56048,2025-02-18,7805.0,838.0,990.0
O56051_0_2322,56051,2025-02-18,11538.0,855.0,0.0
O56052_0_8150,56052,2025-01-01,8357.0,900.0,0.0
O56053_0_4103,56053,2025-02-28,11449.0,1348.0,0.0
O56054_0_1995,56054,2025-02-10,11626.0,1434.0,0.0
O56055_0_1188,56055,2025-01-12,10795.0,810.0,0.0
O56061_0_1282,56061,2025-02-27,10435.0,1121.0,0.0
O56062_0_5021,56062,2025-02-16,8089.0,896.0,0.0
O56062_1_3714,56062,2025-02-17,11535.0,1264.0,0.0
O56063_0_5498,56063,2025-01-08,10158.0,569.0,0.0
O56072_0_7610,56072,2025-01-31,9785.0,1018.0,0.0
O56075_0_5975,56075,2025-01-01,12014.0,968.0,0.0
O56084_0_7339,56084,2025-02-06,10790.0,1008.0,0.0
,56086,2025-02-05,6339.0,415.0,0.0
O56091_0_8340,56091,2025-02-24,9693.0,1034.0,0.0
O56095_0_5360,56095,2025-02-28,16131.0,1553.0,0.0
O56099_0_3291,56099,2025-02-19,7443.0,955.0,0.0
O56100_0_2044,56100,2025-02-10,10233.0,1289.0,0.0
O56106_0_5061,56106,2025-01-08,10508.0,827.0,0.0
O56109_0_2533,56109,2025-02-13,9942.0,921.0,0.0
O56112_0_4732,56112,2025-01-27,9336.0,792.0,0.0
O56116_0_6619,56116,2025-01-28,8877.0,838.0,0.0
O56118_0_8444,56118,2025-01-26,9783.0,995.0,0.0
O56119_0_1112,56119,2025-01-02,10318.0,903.0,1490.0
O56121_0_4642,56121,2025-01-12,8423.0,852.0,0.0
O56124_0_2550,56124,2025-02-12,11827.0,949.0,0.0
O56124_1_2018,56124,2025-02-15,7672.0,1103.0,0.0
O56133_0_8604,56133,2025-01-30,10388.0,865.0,0.0
O56134_0_7646,56134,2025-02-08,10378.0,1193.0,0.0
O56135_0_3334,56135,2025-01-19,10377.0,889.0,0.0
O56140_0_8248,56140,2025-02-25,6605.0,434.0,0.0
O56143_0_7592,56143,2025-02-24,5385.0,580.0,0.0
O56147_0_3624,56147,2025-01-06,8334.0,1142.0,0.0
O56147_1_8086,56147,2025-01-13,12917.0,1189.0,0.0
O56148_0_2612,56148,2025-02-24,13174.0,1158.0,0.0
O56151_0_1568,56151,2025-01-30,11025.0,1094.0,0.0
O56153_0_2140,56153,2025-02-26,12137.0,1076.0,0.0
O56153_1_7402,56153,2025-03-01,7521.0,769.0,0.0
O56159_0_9724,56159,2025-02-09,9327.0,660.0,0.0
O56166_0_2208,56166,2025-02-21,8575.0,1001.0,0.0
O56167_0_1405,56167,2025-02-15,8123.0,846.0,0.0
O56169_0_8604,56169,2025-01-22,14617.0,1298.0,0.0
O56169_1_8097,56169,2025-01-26,12301.0,1686.0,0.0
O56173_0_4855,56173,2025-01-22,8793.0,534.0,0.0
O56175_0_5990,56175,2025-01-02,10044.0,1013.0,0.0
O56176_0_9498,56176,2025-02-10,10996.0,1219.0,0.0
O56177_0_9263,56177,2025-01-27,8968.0,675.0,0.0
O56179_0_8777,56179,2025-02-25,11196.0,928.0,0.0
O56182_0_9973,56182,2025-01-16,9454.0,957.0,0.0
O56184_0_8697,56184,2025-01-28,9705.0,986.0,0.0
O56185_0_9326,56185,2025-01-17,11819.0,785.0,0.0
O56187_0_2735,56187,2025-01-31,10740.0,1607.0,0.0
O56188_0_3300,56188,2025-01-31,8069.0,935.0,0.0
O56193_0_4250,56193,2025-02-27,12892.0,1338.0,0.0
O56202_0_9011,56202,2025-01-19,14367.0,1824.0,0.0
O56205_0_7999,56205,2025-02-06,7813.0,802.0,0.0
,56205,2025-02-07,5406.0,429.0,0.0
O56208_0_5131,56208,2025-02-23,5129.0,618.0,0.0
O56210_0_9499,56210,2025-02-16,8674.0,973.0,0.0
,56212,2025-02-15,6678.0,921.0,0.0
O56215_0_3556,56215,2025-01-07,6499.0,652.0,0.0
O56217_0_2939,56217,2025-01-29,11094.0,849.0,0.0
O56221_0_6722,56221,2025-02-28,10646.0,996.0,0.0
O56222_0_5585,56222,2025-02-06,10734.0,1081.0,0.0
,56222,2025-02-13,10471.0,769.0,0.0
O56223_0_1614,56223,2025-01-02,8501.0,485.0,0.0
O56228_0_4634,56228,2025-01-30,9756.0,1047.0,0.0
O56231_0_7088,56231,2025-01-13,12388.0,1262.0,0.0
O56232_0_5857,56232,2025-01-03,12293.0,870.0,0.0
O56244_0_3447,56244,2025-01-10,9237.0,1252.0,990.0
O56246_0_7140,56246,2025-02-25,9725.0,1137.0,0.0
O56252_0_6555,56252,2025-02-04,10159.0,1096.0,0.0
O56257_0_5028,56257,2025-01-23,9451.0,610.0,0.0
O56258_0_3334,56258,2025-02-25,7645.0,513.0,0.0
O56260_0_6288,56260,2025-01-08,7842.0,693.0,0.0
O56266_0_1521,56266,2025-01-24,8766.0,933.0,0.0
O56270_0_6482,56270,2025-02-22,10515.0,1110.0,0.0
O56271_0_7723,56271,2025-02-27,8666.0,978.0,0.0
O56272_0_2914,56272,2025-01-05,12878.0,1480.0,0.0
O56273_0_1473,56273,2025-02-23,11945.0,1018.0,1490.0
O56276_0_4814,56276,2025-02-19,7748.0,914.0,0.0
O56276_1_1153,56276,2025-02-22,9154.0,896.0,0.0
O56283_0_4288,56283,2025-01-16,9964.0,924.0,0.0
O56284_0_3119,56284,2025-01-18,8478.0,884.0,0.0
O56285_0_2449,56285,2025-02-09,11244.0,903.0,0.0
O56286_0_7970,56286,2025-02-04,9809.0,847.0,0.0
O56287_0_4956,56287,2025-01-19,13258.0,1121.0,0.0
O56288_0_4790,56288,2025-02-05,7905.0,546.0,0.0
O56294_0_6782,56294,2025-02-14,12200.0,1325.0,0.0
O56297_0_6756,56297,2025-01-02,11464.0,1375.0,0.0
O56299_0_7312,56299,2025-01-09,7363.0,767.0,0.0
O56301_0_9963,56301,2025-01-14,7307.0,897.0,0.0
O56306_0_1971,56306,2025-01-20,11277.0,1309.0,0.0
O56311_0_1206,56311,2025-02-28,10343.0,992.0,0.0
O56312_0_2711,56312,2025-01-24,8782.0,1057.0,0.0
O56320_0_8088,56320,2025-01-30,10583.0,1431.0,0.0
O56320_1_2919,56320,2025-02-03,8610.0,662.0,0.0
O56329_0_8864,56329,2025-01-21,10238.0,1060.0,0.0
O56334_0_1096,56334,2025-02-07,13938.0,1530.0,0.0
O56337_0_4245,56337,2025-02-28,9954.0,979.0,0.0
O56339_0_4464,56339,2025-02-28,9481.0,551.0,0.0
O56340_0_1425,56340,2025-01-16,8266.0,810.0,990.0
O56341_0_5637,56341,2025-01-11,6357.0,538.0,0.0
O56344_0_9732,56344,2025-02-02,7270.0,561.0,0.0
O56346_0_4987,56346,2025-02-21,9403.0,769.0,0.0
O56354_0_2034,56354,2025-02-27,9011.0,873.0,0.0
O56356_0_5671,56356,2025-01-12,10126.0,874.0,0.0
O56356_1_4216,56356,2025-01-17,6132.0,618.0,0.0
O56368_0_4624,56368,2025-01-23,7205.0,832.0,0.0
O56370_0_9293,56370,2025-01-05,7223.0,523.0,0.0
O56371_0_4298,56371,2025-02-04,6091.0,731.0,1490.0
O56375_0_2530,56375,2025-01-09,11665.0,1019.0,0.0
O56378_0_1320,56378,2025-02-25,10129.0,1048.0,0.0
O56384_0_5507,56384,2025-01-27,10102.0,1159.0,0.0
O56385_0_9241,56385,2025-01-10,9478.0,1356.0,0.0
O56386_0_3796,56386,2025-01-28,10822.0,1212.0,0.0
O56386_1_9295,56386,2025-02-01,11222.0,1228.0,0.0
O56387_0_2605,56387,2025-02-19,12345.0,1392.0,0.0
O56395_0_8522,56395,2025-02-03,7438.0,636.0,0.0
O56395_1_8979,56395,2025-02-06,8426.0,961.0,0.0
O56397_0_5651,56397,2025-02-17,10644.0,1263.0,0.0
O56397_1_3719,56397,2025-02-18,10767.0,1285.0,0.0
O56398_0_9443,56398,2025-02-13,11983.0,1224.0,0.0
O56401_0_7111,56401,2025-01-28,10809.0,989.0,0.0
O56409_0_1256,56409,2025-02-16,8207.0,1048.0,0.0
O56410_0_5777,56410,2025-01-03,9583.0,966.0,0.0
O56417_0_7029,56417,2025-01-20,11158.0,1351.0,0.0
O56418_0_8106,56418,2025-02-07,9759.0,1056.0,0.0
O56419_0_2646,56419,2025-02-09,8066.0,666.0,0.0
O56420_0_5490,56420,2025-02-24,4512.0,448.0,990.0
O56430_0_2910,56430,2025-02-10,9734.0,1104.0,0.0
O56434_0_4370,56434,2025-02-17,8117.0,856.0,990.0
O56437_0_2094,56437,2025-01-26,8869.0,930.0,0.0
O56442_0_8432,56442,2025-01-04,10370.0,963.0,990.0
O56446_0_4933,56446,2025-01-09,12535.0,1128.0,0.0
O56447_0_4776,56447,2025-02-27,9751.0,1052.0,0.0
O56448_0_4166,56448,2025-01-27,7993.0,870.0,0.0
O56448_1_6918,56448,2025-02-03,7039.0,732.0,0.0
O56452_0_6663,56452,2025-02-25,9516.0,1128.0,0.0
O56457_0_8660,56457,2025-01-03,8174.0,1113.0,0.0
O56458_0_5963,56458,2025-01-12,9780.0,1263.0,0.0
O56459_0_5245,56459,2025-01-03,7677.0,578.0,0.0
O56461_0_6011,56461,2025-01-25,11579.0,1392.0,0.0
O56465_0_4813,56465,2025-01-29,9671.0,790.0,1490.0
O56467_0_7233,56467,2025-02-01,12605.0,790.0,0.0
O56469_0_9356,56469,2025-01-14,9719.0,964.0,0.0
O56469_1_5368,56469,2025-01-20,11316.0,1102.0,0.0
O56472_0_7375,56472,2025-02-28,11498.0,962.0,0.0
O56475_0_6277,56475,2025-01-02,7997.0,933.0,0.0
O56477_0_3262,56477,2025-02-14,9453.0,918.0,0.0
O56484_0_8603,56484,2025-02-19,10774.0,1220.0,990.0
O56485_0_4978,56485,2025-01-20,13469.0,968.0,0.0
O56489_0_8724,56489,2025-02-03,11996.0,918.0,0.0
O56499_0_9566,56499,2025-02-17,13308.0,1149.0,0.0
O56499_1_6828,56499,2025-02-21,10197.0,1070.0,0.0
O56508_0_1701,56508,2025-01-22,8961.0,938.0,990.0
O56510_0_2204,56510,2025-01-21,10728.0,1213.0,0.0
O56512_0_7193,56512,2025-01-28,10482.0,1123.0,0.0
O56512_1_7073,56512,2025-02-04,8741.0,711.0,0.0
O56514_0_9189,56514,2025-01-03,10110.0,1186.0,0.0
O56517_0_2711,56517,2025-02-08,8431.0,665.0,0.0
O56518_0_4051,56518,2025-02-16,10922.0,979.0,0.0
O56519_0_9618,56519,2025-01-26,10789.0,979.0,0.0
O56520_0_2382,56520,2025-02-20,10865.0,1621.0,0.0
O56520_1_2884,56520,2025-02-23,8276.0,1000.0,0.0
O56521_0_6101,56521,2025-02-10,7768.0,1010.0,0.0
O56523_0_6919,56523,2025-02-03,6562.0,629.0,0.0
O56525_0_2030,56525,2025-01-15,8353.0,588.0,0.0
O56526_0_3497,56526,2025-01-23,10708.0,1218.0,0.0
O56526_1_7659,56526,2025-01-30,10109.0,1197.0,0.0
O56527_0_8927,56527,2025-02-16,9888.0,1213.0,0.0
O56529_0_8592,56529,2025-01-17,7329.0,722.0,0.0
O56530_0_7588,56530,2025-01-01,14050.0,1549.0,0.0
O56538_0_2531,56538,2025-01-18,8450.0,776.0,990.0
O56540_0_9409,56540,2025-02-28,10138.0,1064.0,0.0
O56545_0_8567,56545,2025-01-12,11550.0,1403.0,0.0
,56546,2025-02-16,13459.0,1242.0,0.0
O56548_0_8267,56548,2025-01-20,8948.0,792.0,0.0
O56548_1_3913,56548,2025-01-23,12168.0,1086.0,990.0
O56551_0_8446,56551,2025-01-04,10760.0,680.0,0.0
O56553_0_6071,56553,2025-01-12,10415.0,987.0,0.0
O56553_1_9907,56553,2025-01-13,8179.0,679.0,0.0
O56554_0_8421,56554,2025-02-01,10972.0,1362.0,0.0
O56557_0_7605,56557,2025-02-17,10429.0,612.0,0.0
O56558_0_5068,56558,2025-01-02,11609.0,1199.0,0.0
O56562_0_5555,56562,2025-02-12,6353.0,639.0,0.0
O56564_0_1171,56564,2025-01-10,8308.0,746.0,0.0
O56565_0_4677,56565,2025-01-05,11427.0,1433.0,0.0
O56566_0_6363,56566,2025-01-10,10722.0,1118.0,0.0
O56571_0_2583,56571,2025-01-02,11639.0,1091.0,0.0
O56572_0_9239,56572,2025-02-11,10037.0,1059.0,0.0
O56575_0_8326,56575,2025-01-18,10755.0,1054.0,0.0
O56580_0_3925,56580,2025-01-22,8488.0,996.0,0.0
O56585_0_7638,56585,2025-02-15,11870.0,1478.0,0.0
O56587_0_3203,56587,2025-01-25,6598.0,515.0,0.0
O56587_1_2430,56587,2025-01-31,8541.0,870.0,0.0
O56593_0_5501,56593,2025-01-25,12611.0,873.0,0.0
O56593_1_3028,56593,2025-01-28,13250.0,1461.0,0.0
O56595_0_5775,56595,2025-02-27,12788.0,1168.0,0.0
O56598_0_8652,56598,2025-02-10,7371.0,852.0,0.0
O56600_0_4948,56600,2025-01-28,12084.0,1009.0,0.0
O56600_1_3862,56600,2025-02-04,9483.0,696.0,0.0
O56603_0_7025,56603,2025-01-16,8974.0,1109.0,0.0
O56608_0_9866,56608,2025-02-15,9085.0,463.0,0.0
O56608_1_1628,56608,2025-02-18,9824.0,925.0,0.0
O56614_0_9633,56614,2025-01-12,13383.0,1369.0,0.0
O56615_0_1364,56615,2025-01-28,10652.0,1039.0,0.0
O56622_0_6266,56622,2025-01-21,10656.0,945.0,0.0
O56623_0_2300,56623,2025-01-04,13883.0,1454.0,0.0
O56631_0_9364,56631,2025-02-26,8451.0,953.0,0.0
O56632_0_8156,56632,2025-01-22,8803.0,802.0,990.0
O56632_1_4335,56632,2025-01-24,10396.0,1113.0,0.0
,56635,2025-02-01,10996.0,842.0,0.0
O56637_0_5776,56637,2025-01-11,10677.0,889.0,0.0
O56640_0_2319,56640,2025-02-03,10586.0,1050.0,990.0
O56642_0_6423,56642,2025-01-05,11733.0,1092.0,0.0
O56643_0_8042,56643,2025-02-11,8513.0,735.0,0.0
O56644_0_1959,56644,2025-01-10,8852.0,1073.0,0.0
O56644_1_6566,56644,2025-01-12,14343.0,1128.0,0.0
O56645_0_2403,56645,2025-02-11,9613.0,890.0,1490.0
O56651_0_8516,56651,2025-02-16,12252.0,1046.0,0.0
O56658_0_8369,56658,2025-01-03,10200.0,1356.0,990.0
O56661_0_4466,56661,2025-02-08,9818.0,732.0,0.0
O56666_0_9318,56666,2025-01-31,10418.0,1097.0,0.0
O56670_0_7635,56670,2025-02-14,12479.0,1009.0,0.0
O56675_0_8877,56675,2025-02-20,10809.0,801.0,0.0
O56680_0_9125,56680,2025-01-27,9687.0,728.0,0.0
O56682_0_1631,56682,2025-02-18,8987.0,783.0,0.0
O56685_0_2884,56685,2025-01-20,9218.0,797.0,0.0
O56685_1_3343,56685,2025-01-27,8249.0,886.0,0.0
O56688_0_2921,56688,2025-02-22,13042.0,1176.0,0.0
O56689_0_6024,56689,2025-02-03,10003.0,893.0,0.0
O56690_0_4538,56690,2025-01-03,11391.0,971.0,0.0
