user_id,exp_group,event_date
12941,B,2025-01-22
73020,A,2025-01-22
43359,B,2025-01-22
37406,A,2025-01-22
34030,A,2025-01-22
53716,A,2025-01-22
20126,A,2025-01-22
58617,B,2025-01-22
47600,A,2025-01-22
27474,A,2025-01-22
60077,B,2025-01-22
12922,A,2025-01-22
37391,B,2025-01-22
90069,B,2025-01-22
98131,B,2025-01-22
20159,B,2025-01-22
29862,A,2025-01-22
34483,B,2025-01-22
99219,B,2025-01-22
45262,A,2025-01-22
37301,B,2025-01-22
18493,B,2025-01-22
61493,B,2025-01-22
7975,B,2025-01-22
92543,B,2025-01-22
24218,A,2025-01-22
73882,A,2025-01-22
55129,B,2025-01-22
70052,A,2025-01-22
63621,B,2025-01-22
96174,A,2025-01-22
81479,B,2025-01-22
34513,B,2025-01-22
71943,B,2025-01-22
90136,A,2025-01-22
6994,A,2025-01-22
89992,A,2025-01-22
51928,A,2025-01-22
43421,B,2025-01-22
13956,A,2025-01-22
79136,A,2025-01-22
20303,B,2025-01-22
67638,A,2025-01-22
18245,B,2025-01-22
66899,B,2025-01-22
79935,B,2025-01-22
45687,B,2025-01-22
90122,A,2025-01-22
23710,A,2025-01-22
54711,B,2025-01-22
53204,A,2025-01-22
37338,A,2025-01-22
92497,B,2025-01-22
57482,A,2025-01-22
64507,B,2025-01-22
3444,A,2025-01-22
51617,B,2025-01-22
65160,A,2025-01-22
56183,B,2025-01-22
90107,B,2025-01-22
83803,B,2025-01-22
51916,A,2025-01-22
23655,B,2025-01-22
97230,A,2025-01-22
96149,B,2025-01-22
75383,B,2025-01-22
899,B,2025-01-22
12985,B,2025-01-22
37319,B,2025-01-22
37318,A,2025-01-22
34045,B,2025-01-22
18291,B,2025-01-22
71286,A,2025-01-22
64817,B,2025-01-22
74278,A,2025-01-22
48396,A,2025-01-22
24155,B,2025-01-22
63524,A,2025-01-22
86389,B,2025-01-22
51580,A,2025-01-22
31205,B,2025-01-22
6830,A,2025-01-22
84326,A,2025-01-22
8258,A,2025-01-22
71045,B,2025-01-22
10082,A,2025-01-22
8271,B,2025-01-22
34627,B,2025-01-22
32778,A,2025-01-22
7753,B,2025-01-22
63165,B,2025-01-22
77250,A,2025-01-22
1019,B,2025-01-22
20768,A,2025-01-22
43653,B,2025-01-22
70614,A,2025-01-22
56561,B,2025-01-22
6826,A,2025-01-22
94254,A,2025-01-22
24353,B,2025-01-22
37595,B,2025-01-22
18646,A,2025-01-22
39424,A,2025-01-22
66127,B,2025-01-22
4085,B,2025-01-22
20786,A,2025-01-22
94143,B,2025-01-22
72081,B,2025-01-22
20749,B,2025-01-22
72908,A,2025-01-22
78782,A,2025-01-22
38689,B,2025-01-22
42318,A,2025-01-22
53062,A,2025-01-22
10834,A,2025-01-22
34612,A,2025-01-22
43630,A,2025-01-22
88806,A,2025-01-22
20720,A,2025-01-22
47711,B,2025-01-22
36924,A,2025-01-22
81797,B,2025-01-22
30241,B,2025-01-22
57387,B,2025-01-22
5382,A,2025-01-22
18628,A,2025-01-22
19959,B,2025-01-22
4334,A,2025-01-22
42310,A,2025-01-22
94148,A,2025-01-22
45132,A,2025-01-22
73744,A,2025-01-22
61422,A,2025-01-22
68917,B,2025-01-22
29035,B,2025-01-22
18630,A,2025-01-22
99242,A,2025-01-22
12590,A,2025-01-22
31997,B,2025-01-22
7748,A,2025-01-22
76739,B,2025-01-22
96294,A,2025-01-22
67642,A,2025-01-22
73921,B,2025-01-22
66528,A,2025-01-22
29671,B,2025-01-22
42243,B,2025-01-22
13068,A,2025-01-22
73722,A,2025-01-22
12518,A,2025-01-22
14269,B,2025-01-22
36799,B,2025-01-22
76737,B,2025-01-22
79779,B,2025-01-22
26614,A,2025-01-22
94122,A,2025-01-22
85210,A,2025-01-22
70230,A,2025-01-22
48239,B,2025-01-22
10031,B,2025-01-22
73717,B,2025-01-22
89258,A,2025-01-22
7210,A,2025-01-22
27083,B,2025-01-22
43703,B,2025-01-22
88712,A,2025-01-22
97300,A,2025-01-22
29225,B,2025-01-22
10866,A,2025-01-22
29108,A,2025-01-22
89923,B,2025-01-22
42284,A,2025-01-22
60470,A,2025-01-22
3124,A,2025-01-22
66522,A,2025-01-22
34645,B,2025-01-22
92334,A,2025-01-22
20831,B,2025-01-22
65141,B,2025-01-22
69094,A,2025-01-22
79218,A,2025-01-22
3128,A,2025-01-22
82436,A,2025-01-22
58595,B,2025-01-22
30580,A,2025-01-22
50783,B,2025-01-22
7186,A,2025-01-22
14235,B,2025-01-22
27090,A,2025-01-22
98040,A,2025-01-22
17660,A,2025-01-22
39475,B,2025-01-22
73728,A,2025-01-22
5397,B,2025-01-22
36821,B,2025-01-22
1467,B,2025-01-22
42264,A,2025-01-22
87319,B,2025-01-22
23519,B,2025-01-22
54690,A,2025-01-22
61549,B,2025-01-22
43540,A,2025-01-22
47414,A,2025-01-22
77208,A,2025-01-22
20014,A,2025-01-22
99597,B,2025-01-22
33927,B,2025-01-22
7150,A,2025-01-22
51569,B,2025-01-22
60458,A,2025-01-22
28071,B,2025-01-22
12700,A,2025-01-22
57406,A,2025-01-22
85275,B,2025-01-22
67139,B,2025-01-22
10794,A,2025-01-22
64103,B,2025-01-22
49962,A,2025-01-22
20568,A,2025-01-22
8150,A,2025-01-22
99090,A,2025-01-22
7798,A,2025-01-22
8157,B,2025-01-22
83112,A,2025-01-22
63554,A,2025-01-22
23552,A,2025-01-22
56829,B,2025-01-22
12686,A,2025-01-22
42378,A,2025-01-22
20539,B,2025-01-22
69079,B,2025-01-22
51018,A,2025-01-22
60008,A,2025-01-22
17989,B,2025-01-22
37098,A,2025-01-22
80045,B,2025-01-22
26375,B,2025-01-22
66054,A,2025-01-22
12728,A,2025-01-22
60307,B,2025-01-22
37089,B,2025-01-22
69080,A,2025-01-22
49958,A,2025-01-22
24292,A,2025-01-22
72434,A,2025-01-22
78882,A,2025-01-22
48296,A,2025-01-22
42383,B,2025-01-22
38731,B,2025-01-22
4099,B,2025-01-22
50277,B,2025-01-22
7142,A,2025-01-22
58315,B,2025-01-22
48511,B,2025-01-22
99508,A,2025-01-22
83115,B,2025-01-22
45187,B,2025-01-22
38721,B,2025-01-22
27543,B,2025-01-22
99608,A,2025-01-22
27129,B,2025-01-22
45765,B,2025-01-22
14141,B,2025-01-22
56173,B,2025-01-22
20635,B,2025-01-22
98322,A,2025-01-22
71352,A,2025-01-22
33075,B,2025-01-22
47358,A,2025-01-22
4883,B,2025-01-22
78799,B,2025-01-22
51990,A,2025-01-22
36983,B,2025-01-22
7779,B,2025-01-22
93182,A,2025-01-22
43605,B,2025-01-22
19974,A,2025-01-22
65230,A,2025-01-22
20678,A,2025-01-22
50799,B,2025-01-22
12609,B,2025-01-22
92372,A,2025-01-22
20690,A,2025-01-22
56169,B,2025-01-22
63640,A,2025-01-22
1009,B,2025-01-22
30277,B,2025-01-22
56580,A,2025-01-22
97715,B,2025-01-22
72150,A,2025-01-22
34582,A,2025-01-22
56584,A,2025-01-22
64516,A,2025-01-22
90338,A,2025-01-22
85276,A,2025-01-22
80093,B,2025-01-22
95555,B,2025-01-22
56582,A,2025-01-22
43286,A,2025-01-22
50291,B,2025-01-22
93151,B,2025-01-22
61042,A,2025-01-22
37011,B,2025-01-22
51979,B,2025-01-22
72148,A,2025-01-22
45761,B,2025-01-22
17900,A,2025-01-22
57502,A,2025-01-22
20601,B,2025-01-22
81422,A,2025-01-22
72082,A,2025-01-22
68529,B,2025-01-22
12658,A,2025-01-22
8186,A,2025-01-22
53089,B,2025-01-22
7155,B,2025-01-22
45162,A,2025-01-22
81432,A,2025-01-22
61765,B,2025-01-22
46006,A,2025-01-22
36335,B,2025-01-22
46573,B,2025-01-22
31011,B,2025-01-22
11209,B,2025-01-22
15936,A,2025-01-22
37980,A,2025-01-22
86036,A,2025-01-22
35585,B,2025-01-22
7528,A,2025-01-22
98703,B,2025-01-22
72490,A,2025-01-22
87046,A,2025-01-22
82686,A,2025-01-22
98245,B,2025-01-22
35577,B,2025-01-22
6019,B,2025-01-22
60569,B,2025-01-22
97907,B,2025-01-22
11641,B,2025-01-22
22401,B,2025-01-22
64327,B,2025-01-22
72011,B,2025-01-22
70467,B,2025-01-22
66219,B,2025-01-22
6011,B,2025-01-22
74009,B,2025-01-22
41472,A,2025-01-22
51182,A,2025-01-22
46575,B,2025-01-22
40818,A,2025-01-22
35599,B,2025-01-22
69259,B,2025-01-22
98709,B,2025-01-22
23899,B,2025-01-22
97822,A,2025-01-22
60722,A,2025-01-22
15104,A,2025-01-22
75896,A,2025-01-22
68653,B,2025-01-22
44356,A,2025-01-22
77996,A,2025-01-22
46585,B,2025-01-22
10406,A,2025-01-22
70719,B,2025-01-22
44360,A,2025-01-22
29813,B,2025-01-22
34210,A,2025-01-22
11199,B,2025-01-22
34212,A,2025-01-22
63377,B,2025-01-22
58101,B,2025-01-22
56720,A,2025-01-22
25557,B,2025-01-22
77648,A,2025-01-22
35020,A,2025-01-22
32831,B,2025-01-22
50642,A,2025-01-22
72712,A,2025-01-22
13322,A,2025-01-22
84201,B,2025-01-22
9521,B,2025-01-22
67705,B,2025-01-22
5974,A,2025-01-22
63967,B,2025-01-22
86654,A,2025-01-22
72703,B,2025-01-22
85621,B,2025-01-22
51284,A,2025-01-22
72702,A,2025-01-22
74893,B,2025-01-22
35505,B,2025-01-22
80937,B,2025-01-22
97444,A,2025-01-22
54334,A,2025-01-22
5976,A,2025-01-22
72029,B,2025-01-22
41437,B,2025-01-22
60685,B,2025-01-22
54338,A,2025-01-22
22502,A,2025-01-22
76082,A,2025-01-22
59954,A,2025-01-22
91445,B,2025-01-22
75920,A,2025-01-22
26823,B,2025-01-22
46501,B,2025-01-22
30079,B,2025-01-22
92788,A,2025-01-22
9501,B,2025-01-22
22474,A,2025-01-22
86027,B,2025-01-22
172,A,2025-01-22
2386,A,2025-01-22
91397,B,2025-01-22
96902,A,2025-01-22
91400,A,2025-01-22
9115,B,2025-01-22
26016,A,2025-01-22
96706,A,2025-01-22
62004,A,2025-01-22
57582,A,2025-01-22
55503,B,2025-01-22
23912,A,2025-01-22
68723,B,2025-01-22
15873,B,2025-01-22
79471,B,2025-01-22
11232,A,2025-01-22
77938,A,2025-01-22
35534,A,2025-01-22
84868,A,2025-01-22
65102,A,2025-01-22
30648,A,2025-01-22
98681,B,2025-01-22
50056,A,2025-01-22
68301,B,2025-01-22
3803,B,2025-01-22
91797,B,2025-01-22
76092,A,2025-01-22
52298,A,2025-01-22
81207,B,2025-01-22
4590,A,2025-01-22
92709,B,2025-01-22
75890,A,2025-01-22
81645,B,2025-01-22
5074,A,2025-01-22
82362,A,2025-01-22
50044,A,2025-01-22
70337,B,2025-01-22
28008,A,2025-01-22
19086,A,2025-01-22
33276,A,2025-01-22
2034,A,2025-01-22
88005,B,2025-01-22
19502,A,2025-01-22
45538,A,2025-01-22
87554,A,2025-01-22
2322,A,2025-01-22
24707,B,2025-01-22
79426,A,2025-01-22
16102,A,2025-01-22
40710,A,2025-01-22
16100,A,2025-01-22
76158,A,2025-01-22
32892,A,2025-01-22
49190,A,2025-01-22
86273,B,2025-01-22
79596,A,2025-01-22
6117,B,2025-01-22
95136,A,2025-01-22
47906,A,2025-01-22
83396,A,2025-01-22
34301,B,2025-01-22
56008,A,2025-01-22
72253,B,2025-01-22
31884,A,2025-01-22
66584,A,2025-01-22
23113,B,2025-01-22
89425,B,2025-01-22
50879,B,2025-01-22
98742,A,2025-01-22
76933,B,2025-01-22
3200,A,2025-01-22
84907,B,2025-01-22
44259,B,2025-01-22
6156,A,2025-01-22
31753,B,2025-01-22
41581,B,2025-01-22
28867,B,2025-01-22
49160,A,2025-01-22
11797,B,2025-01-22
26200,A,2025-01-22
88029,B,2025-01-22
26722,A,2025-01-22
3745,B,2025-01-22
71585,B,2025-01-22
31756,A,2025-01-22
44269,B,2025-01-22
68123,B,2025-01-22
22164,A,2025-01-22
81978,A,2025-01-22
55324,A,2025-01-22
44342,A,2025-01-22
13510,A,2025-01-22
51337,B,2025-01-22
31768,A,2025-01-22
44786,A,2025-01-22
70726,A,2025-01-22
2675,B,2025-01-22
33541,B,2025-01-22
57645,B,2025-01-22
16013,B,2025-01-22
95956,A,2025-01-22
76143,B,2025-01-22
29443,B,2025-01-22
41515,B,2025-01-22
94379,B,2025-01-22
92807,B,2025-01-22
22286,A,2025-01-22
23897,B,2025-01-22
46594,A,2025-01-22
96927,B,2025-01-22
15983,B,2025-01-22
54297,B,2025-01-22
79441,B,2025-01-22
44780,A,2025-01-22
15103,B,2025-01-22
30652,A,2025-01-22
87941,B,2025-01-22
96924,A,2025-01-22
49246,A,2025-01-22
24729,B,2025-01-22
16018,A,2025-01-22
223,B,2025-01-22
56450,A,2025-01-22
62486,A,2025-01-22
72716,A,2025-01-22
30151,B,2025-01-22
49197,B,2025-01-22
28176,A,2025-01-22
96641,B,2025-01-22
50652,A,2025-01-22
45534,A,2025-01-22
66662,A,2025-01-22
38296,A,2025-01-22
22228,A,2025-01-22
87985,B,2025-01-22
38293,B,2025-01-22
16056,A,2025-01-22
19129,B,2025-01-22
11175,B,2025-01-22
37952,A,2025-01-22
73427,B,2025-01-22
9549,B,2025-01-22
72267,B,2025-01-22
19486,A,2025-01-22
73163,B,2025-01-22
79592,A,2025-01-22
11728,A,2025-01-22
15078,A,2025-01-22
15079,B,2025-01-22
82976,A,2025-01-22
97634,A,2025-01-22
68999,B,2025-01-22
19442,A,2025-01-22
71647,B,2025-01-22
48005,B,2025-01-22
93854,A,2025-01-22
91720,A,2025-01-22
97867,B,2025-01-22
44562,A,2025-01-22
73278,A,2025-01-22
41322,A,2025-01-22
33409,B,2025-01-22
69242,A,2025-01-22
35244,A,2025-01-22
70668,A,2025-01-22
71144,A,2025-01-22
43015,B,2025-01-22
48006,A,2025-01-22
55726,A,2025-01-22
94945,B,2025-01-22
57054,A,2025-01-22
43013,B,2025-01-22
55086,A,2025-01-22
67368,A,2025-01-22
63996,A,2025-01-22
77793,B,2025-01-22
69433,B,2025-01-22
7404,A,2025-01-22
15345,B,2025-01-22
4562,A,2025-01-22
84813,B,2025-01-22
22917,B,2025-01-22
41144,A,2025-01-22
56407,B,2025-01-22
26075,B,2025-01-22
69438,A,2025-01-22
95907,B,2025-01-22
81163,B,2025-01-22
4569,B,2025-01-22
19354,A,2025-01-22
10447,B,2025-01-22
87728,A,2025-01-22
92773,B,2025-01-22
65079,B,2025-01-22
59424,A,2025-01-22
41126,A,2025-01-22
96803,B,2025-01-22
81070,A,2025-01-22
11450,A,2025-01-22
87631,B,2025-01-22
54411,B,2025-01-22
41331,B,2025-01-22
91591,B,2025-01-22
81078,A,2025-01-22
22745,B,2025-01-22
46401,B,2025-01-22
91593,B,2025-01-22
65302,A,2025-01-22
82043,B,2025-01-22
96813,B,2025-01-22
97874,A,2025-01-22
46375,B,2025-01-22
41107,B,2025-01-22
62897,B,2025-01-22
41186,A,2025-01-22
43002,A,2025-01-22
55453,B,2025-01-22
15436,A,2025-01-22
44645,B,2025-01-22
44614,A,2025-01-22
61304,A,2025-01-22
84379,B,2025-01-22
26775,B,2025-01-22
22868,A,2025-01-22
46352,A,2025-01-22
85596,A,2025-01-22
82393,B,2025-01-22
15448,A,2025-01-22
38114,A,2025-01-22
46328,A,2025-01-22
85967,B,2025-01-22
48020,A,2025-01-22
69435,B,2025-01-22
57617,B,2025-01-22
98599,B,2025-01-22
42994,A,2025-01-22
41250,A,2025-01-22
94922,A,2025-01-22
32365,B,2025-01-22
54858,A,2025-01-22
2572,A,2025-01-22
35162,A,2025-01-22
58195,B,2025-01-22
94911,B,2025-01-22
30475,B,2025-01-22
45467,B,2025-01-22
32376,A,2025-01-22
60617,B,2025-01-22
65490,A,2025-01-22
99395,B,2025-01-22
26107,B,2025-01-22
55080,A,2025-01-22
11330,A,2025-01-22
24928,A,2025-01-22
35205,B,2025-01-22
22827,B,2025-01-22
9337,B,2025-01-22
11339,B,2025-01-22
27823,B,2025-01-22
63320,A,2025-01-22
44600,A,2025-01-22
65089,B,2025-01-22
96828,A,2025-01-22
58544,A,2025-01-22
68691,B,2025-01-22
67973,B,2025-01-22
74973,B,2025-01-22
56069,B,2025-01-22
19289,B,2025-01-22
30944,A,2025-01-22
22851,B,2025-01-22
91637,B,2025-01-22
74969,B,2025-01-22
26801,B,2025-01-22
98635,B,2025-01-22
93823,B,2025-01-22
38210,A,2025-01-22
15202,A,2025-01-22
9202,A,2025-01-22
35428,A,2025-01-22
98566,A,2025-01-22
49380,A,2025-01-22
31796,A,2025-01-22
71169,B,2025-01-22
53520,A,2025-01-22
33469,B,2025-01-22
13441,B,2025-01-22
62118,A,2025-01-22
96741,B,2025-01-22
44708,A,2025-01-22
91493,B,2025-01-22
73329,B,2025-01-22
77877,B,2025-01-22
96867,B,2025-01-22
32421,B,2025-01-22
22588,A,2025-01-22
41400,A,2025-01-22
60195,B,2025-01-22
82396,A,2025-01-22
59627,B,2025-01-22
22598,A,2025-01-22
26056,A,2025-01-22
52309,B,2025-01-22
59557,B,2025-01-22
15765,B,2025-01-22
66443,B,2025-01-22
46498,A,2025-01-22
33318,A,2025-01-22
13337,B,2025-01-22
73210,A,2025-01-22
77680,A,2025-01-22
75053,B,2025-01-22
56092,A,2025-01-22
35054,A,2025-01-22
1263,B,2025-01-22
49348,A,2025-01-22
56715,B,2025-01-22
13447,B,2025-01-22
19427,B,2025-01-22
32331,B,2025-01-22
51275,B,2025-01-22
22536,A,2025-01-22
52302,A,2025-01-22
42939,B,2025-01-22
57014,A,2025-01-22
15781,B,2025-01-22
70697,B,2025-01-22
27362,A,2025-01-22
95944,A,2025-01-22
95026,A,2025-01-22
62018,A,2025-01-22
24978,A,2025-01-22
74908,A,2025-01-22
58534,A,2025-01-22
41397,B,2025-01-22
59554,A,2025-01-22
82644,A,2025-01-22
62037,B,2025-01-22
19376,A,2025-01-22
79559,B,2025-01-22
5840,A,2025-01-22
44505,B,2025-01-22
15631,B,2025-01-22
30483,B,2025-01-22
24841,B,2025-01-22
48052,A,2025-01-22
75042,A,2025-01-22
93817,B,2025-01-22
62107,B,2025-01-22
11291,B,2025-01-22
22947,B,2025-01-22
7392,A,2025-01-22
9258,A,2025-01-22
44695,B,2025-01-22
2619,B,2025-01-22
28802,A,2025-01-22
71668,A,2025-01-22
11479,B,2025-01-22
49561,B,2025-01-22
65299,B,2025-01-22
54402,A,2025-01-22
47995,B,2025-01-22
62883,B,2025-01-22
48048,A,2025-01-22
76041,B,2025-01-22
92826,A,2025-01-22
55727,B,2025-01-22
70678,A,2025-01-22
15691,B,2025-01-22
82808,A,2025-01-22
55736,A,2025-01-22
35070,A,2025-01-22
19229,B,2025-01-22
87784,A,2025-01-22
55735,B,2025-01-22
77865,B,2025-01-22
73234,A,2025-01-22
24963,B,2025-01-22
34236,A,2025-01-22
28760,A,2025-01-22
58635,B,2025-01-22
77859,B,2025-01-22
3833,B,2025-01-22
44490,A,2025-01-22
93803,B,2025-01-22
35363,B,2025-01-22
68976,A,2025-01-22
73308,A,2025-01-22
70196,A,2025-01-22
15242,A,2025-01-22
22650,A,2025-01-22
96776,A,2025-01-22
69691,B,2025-01-22
96785,B,2025-01-22
52439,B,2025-01-22
93809,B,2025-01-22
63266,A,2025-01-22
50840,A,2025-01-22
44248,A,2025-01-22
46674,A,2025-01-22
3341,B,2025-01-22
65898,A,2025-01-22
1103,B,2025-01-22
28920,A,2025-01-22
11964,A,2025-01-22
79378,A,2025-01-22
97984,A,2025-01-22
8703,B,2025-01-22
2078,A,2025-01-22
93548,A,2025-01-22
8700,A,2025-01-22
5195,B,2025-01-22
21753,B,2025-01-22
83188,A,2025-01-22
66551,B,2025-01-22
10548,A,2025-01-22
33660,A,2025-01-22
21765,B,2025-01-22
26929,B,2025-01-22
86083,B,2025-01-22
65362,A,2025-01-22
66421,B,2025-01-22
40307,B,2025-01-22
41777,B,2025-01-22
65424,A,2025-01-22
2153,B,2025-01-22
23258,A,2025-01-22
37776,A,2025-01-22
68505,B,2025-01-22
59277,B,2025-01-22
18978,A,2025-01-22
16593,B,2025-01-22
33669,B,2025-01-22
1101,B,2025-01-22
29593,B,2025-01-22
41892,A,2025-01-22
59171,B,2025-01-22
21731,B,2025-01-22
40099,B,2025-01-22
69008,A,2025-01-22
56508,A,2025-01-22
41779,B,2025-01-22
21523,B,2025-01-22
63868,A,2025-01-22
85902,A,2025-01-22
92077,B,2025-01-22
75809,B,2025-01-22
62777,B,2025-01-22
85898,A,2025-01-22
14798,A,2025-01-22
60256,A,2025-01-22
91995,B,2025-01-22
71094,A,2025-01-22
43166,A,2025-01-22
91083,B,2025-01-22
37771,B,2025-01-22
84189,B,2025-01-22
19620,A,2025-01-22
61857,B,2025-01-22
13584,A,2025-01-22
68193,B,2025-01-22
68410,A,2025-01-22
57965,B,2025-01-22
53569,B,2025-01-22
97985,B,2025-01-22
2763,B,2025-01-22
44014,A,2025-01-22
72745,B,2025-01-22
23210,A,2025-01-22
88214,A,2025-01-22
84268,A,2025-01-22
21497,B,2025-01-22
66713,B,2025-01-22
83937,B,2025-01-22
42820,A,2025-01-22
13588,A,2025-01-22
78241,B,2025-01-22
46799,B,2025-01-22
73541,B,2025-01-22
91051,B,2025-01-22
37843,B,2025-01-22
28143,B,2025-01-22
66721,B,2025-01-22
9713,B,2025-01-22
80644,A,2025-01-22
74715,B,2025-01-22
30784,A,2025-01-22
56937,B,2025-01-22
32286,A,2025-01-22
4723,B,2025-01-22
62956,A,2025-01-22
28311,B,2025-01-22
21799,B,2025-01-22
37846,A,2025-01-22
57555,B,2025-01-22
63224,A,2025-01-22
11943,B,2025-01-22
44122,A,2025-01-22
66716,A,2025-01-22
1104,A,2025-01-22
99816,A,2025-01-22
92096,A,2025-01-22
34315,B,2025-01-22
93580,A,2025-01-22
33671,B,2025-01-22
40284,A,2025-01-22
57215,B,2025-01-22
57671,B,2025-01-22
76290,A,2025-01-22
18944,A,2025-01-22
21559,B,2025-01-22
26957,B,2025-01-22
12045,B,2025-01-22
52157,B,2025-01-22
10314,A,2025-01-22
65662,A,2025-01-22
40188,A,2025-01-22
75798,A,2025-01-22
74667,B,2025-01-22
44038,A,2025-01-22
78292,A,2025-01-22
21625,B,2025-01-22
60875,B,2025-01-22
74148,A,2025-01-22
21629,B,2025-01-22
94713,B,2025-01-22
13608,A,2025-01-22
34154,A,2025-01-22
76787,B,2025-01-22
33695,B,2025-01-22
28938,A,2025-01-22
28305,B,2025-01-22
94062,A,2025-01-22
23283,B,2025-01-22
16727,B,2025-01-22
78320,A,2025-01-22
55758,A,2025-01-22
36207,B,2025-01-22
30618,A,2025-01-22
24053,B,2025-01-22
88334,A,2025-01-22
6420,A,2025-01-22
16713,B,2025-01-22
7627,B,2025-01-22
53589,B,2025-01-22
27645,B,2025-01-22
29606,A,2025-01-22
2105,B,2025-01-22
415,B,2025-01-22
28944,A,2025-01-22
98160,A,2025-01-22
38448,A,2025-01-22
52784,A,2025-01-22
96474,A,2025-01-22
36178,A,2025-01-22
36155,B,2025-01-22
92065,B,2025-01-22
59205,B,2025-01-22
16760,A,2025-01-22
38427,B,2025-01-22
93526,A,2025-01-22
40256,A,2025-01-22
42806,A,2025-01-22
74693,B,2025-01-22
94421,B,2025-01-22
24588,A,2025-01-22
72928,A,2025-01-22
97684,A,2025-01-22
66015,B,2025-01-22
99804,A,2025-01-22
55961,B,2025-01-22
93448,A,2025-01-22
62201,B,2025-01-22
94065,B,2025-01-22
99437,B,2025-01-22
57996,A,2025-01-22
1097,B,2025-01-22
29213,B,2025-01-22
11999,B,2025-01-22
78340,A,2025-01-22
82885,B,2025-01-22
26245,B,2025-01-22
65116,A,2025-01-22
72766,A,2025-01-22
6438,A,2025-01-22
66558,A,2025-01-22
90940,A,2025-01-22
5202,A,2025-01-22
81879,B,2025-01-22
93513,B,2025-01-22
21653,B,2025-01-22
390,A,2025-01-22
54676,A,2025-01-22
70440,A,2025-01-22
44047,B,2025-01-22
72762,A,2025-01-22
33191,B,2025-01-22
57990,A,2025-01-22
58836,A,2025-01-22
61830,A,2025-01-22
16650,A,2025-01-22
51826,A,2025-01-22
89757,B,2025-01-22
5211,B,2025-01-22
1095,B,2025-01-22
71492,A,2025-01-22
88283,B,2025-01-22
44934,A,2025-01-22
34159,B,2025-01-22
94051,B,2025-01-22
35996,A,2025-01-22
90891,B,2025-01-22
16451,B,2025-01-22
61905,B,2025-01-22
58498,A,2025-01-22
3663,B,2025-01-22
56679,B,2025-01-22
57157,B,2025-01-22
94674,A,2025-01-22
71185,B,2025-01-22
23151,B,2025-01-22
36313,B,2025-01-22
63717,B,2025-01-22
7643,B,2025-01-22
70615,B,2025-01-22
58722,A,2025-01-22
98754,A,2025-01-22
51817,B,2025-01-22
62161,B,2025-01-22
52239,B,2025-01-22
9626,A,2025-01-22
3732,A,2025-01-22
41625,B,2025-01-22
37898,A,2025-01-22
52623,B,2025-01-22
23143,B,2025-01-22
78111,B,2025-01-22
35852,A,2025-01-22
83858,A,2025-01-22
2272,A,2025-01-22
78136,A,2025-01-22
11108,A,2025-01-22
78134,A,2025-01-22
95977,B,2025-01-22
91153,B,2025-01-22
66003,B,2025-01-22
13582,A,2025-01-22
69821,B,2025-01-22
52810,A,2025-01-22
68153,B,2025-01-22
2265,B,2025-01-22
33243,B,2025-01-22
11863,B,2025-01-22
83931,B,2025-01-22
64116,A,2025-01-22
16303,B,2025-01-22
10345,B,2025-01-22
70765,B,2025-01-22
78116,A,2025-01-22
72508,A,2025-01-22
29206,A,2025-01-22
70476,A,2025-01-22
96579,B,2025-01-22
76212,A,2025-01-22
80730,A,2025-01-22
44847,B,2025-01-22
30668,A,2025-01-22
18891,B,2025-01-22
84175,B,2025-01-22
34799,B,2025-01-22
14602,A,2025-01-22
69860,A,2025-01-22
34947,B,2025-01-22
26719,B,2025-01-22
94406,A,2025-01-22
65561,B,2025-01-22
8958,A,2025-01-22
29136,A,2025-01-22
11819,B,2025-01-22
40615,B,2025-01-22
50713,B,2025-01-22
3737,B,2025-01-22
27877,B,2025-01-22
54816,A,2025-01-22
30432,A,2025-01-22
76937,B,2025-01-22
46982,A,2025-01-22
52605,B,2025-01-22
43940,A,2025-01-22
36334,A,2025-01-22
2291,B,2025-01-22
72364,A,2025-01-22
22078,A,2025-01-22
44836,A,2025-01-22
11837,B,2025-01-22
73491,B,2025-01-22
19036,A,2025-01-22
26215,B,2025-01-22
51139,B,2025-01-22
86706,A,2025-01-22
31743,B,2025-01-22
259,B,2025-01-22
11828,A,2025-01-22
50658,A,2025-01-22
50417,B,2025-01-22
88080,A,2025-01-22
83617,B,2025-01-22
19040,A,2025-01-22
80507,B,2025-01-22
13564,A,2025-01-22
37758,A,2025-01-22
92888,A,2025-01-22
58054,A,2025-01-22
11126,A,2025-01-22
8950,A,2025-01-22
72602,A,2025-01-22
52617,B,2025-01-22
74620,A,2025-01-22
91923,B,2025-01-22
60894,A,2025-01-22
88160,A,2025-01-22
62367,B,2025-01-22
59803,B,2025-01-22
82211,B,2025-01-22
64671,B,2025-01-22
97953,B,2025-01-22
21481,B,2025-01-22
98791,B,2025-01-22
89391,B,2025-01-22
2226,A,2025-01-22
40450,A,2025-01-22
30616,A,2025-01-22
13231,B,2025-01-22
53360,A,2025-01-22
89731,B,2025-01-22
48178,A,2025-01-22
41919,B,2025-01-22
30318,A,2025-01-22
23823,B,2025-01-22
91128,A,2025-01-22
26552,A,2025-01-22
34176,A,2025-01-22
57959,B,2025-01-22
26887,B,2025-01-22
6478,A,2025-01-22
63909,B,2025-01-22
43966,A,2025-01-22
40435,B,2025-01-22
6296,A,2025-01-22
76808,A,2025-01-22
73536,A,2025-01-22
19613,B,2025-01-22
80674,A,2025-01-22
72743,B,2025-01-22
61222,A,2025-01-22
